Id;Label;Age;Pubs
12874943;12874943;8;19
12876114;12876114;30;91
12881688;12881688;10;18
12886299;12886299;6;4
12889198;12889198;5;15
12893080;12893080;32;56
12894894;12894894;0;1
12895563;12895563;6;41
12900067;12900067;0;1
12905773;12905773;0;1
12914221;12914221;34;27
12918743;12918743;7;4
12921630;12921630;5;5
12922858;12922858;5;26
12926287;12926287;0;1
12926515;12926515;10;11
12938727;12938727;0;1
12940287;12940287;0;1
12943490;12943490;0;1
12950008;12950008;2;3
12950384;12950384;10;48
12973880;12973880;6;9
12980754;12980754;1;3
12985250;12985250;7;5
12986270;12986270;6;22
12987354;12987354;11;24
12999764;12999764;0;1
13001645;13001645;34;111
13014255;13014255;0;1
13015540;13015540;0;1
13022016;13022016;32;45
13026095;13026095;1;3
13027157;13027157;23;126
13030752;13030752;3;9
13036851;13036851;6;2
13040082;13040082;0;1
13042918;13042918;7;23
13045753;13045753;0;1
13065016;13065016;5;4
13067624;13067624;16;55
13085002;13085002;0;1
13091616;13091616;0;1
13091620;13091620;4;9
13097324;13097324;5;6
13098055;13098055;22;36
13098099;13098099;4;5
13098791;13098791;23;149
13100977;13100977;4;6
13107494;13107494;1;2
13114085;13114085;10;30
13114346;13114346;0;1
13120451;13120451;0;1
13123481;13123481;0;1
13127248;13127248;1;2
13127249;13127249;1;3
13128202;13128202;0;1
13129820;13129820;0;1
13130139;13130139;29;49
13130563;13130563;2;4
13134038;13134038;1;2
13145103;13145103;0;1
13145742;13145742;8;30
13145812;13145812;7;4
13153638;13153638;5;3
13153661;13153661;33;92
13161138;13161138;0;1
13163353;13163353;0;1
13172675;13172675;37;268
13174999;13174999;32;105
13175116;13175116;7;6
13177337;13177337;1;3
13183494;13183494;15;27
13184692;13184692;3;8
13191950;13191950;6;10
13192208;13192208;1;2
13203507;13203507;0;1
13208516;13208516;0;1
13213753;13213753;3;3
13213757;13213757;0;1
13221683;13221683;15;24
13226080;13226080;32;285
13233933;13233933;6;3
13241605;13241605;0;1
13254282;13254282;8;11
13255115;13255115;8;6
13262789;13262789;16;23
13271809;13271809;8;14
13272132;13272132;2;6
13280934;13280934;1;2
13283556;13283556;11;50
13295835;13295835;35;388
13364623;13364623;3;3
13365789;13365789;10;46
13367702;13367702;0;1
13370140;13370140;5;14
13371566;13371566;0;1
13378282;13378282;12;20
13399811;13399811;11;79
13407082;13407082;3;8
13410159;13410159;0;1
13413973;13413973;24;87
13421645;13421645;0;1
13421933;13421933;20;64
13428118;13428118;9;13
13433024;13433024;8;15
13433525;13433525;0;1
13440007;13440007;0;1
13440687;13440687;21;45
13441395;13441395;3;4
13443907;13443907;2;2
13445837;13445837;2;7
13452269;13452269;16;32
13452270;13452270;2;2
13458238;13458238;0;1
13461506;13461506;0;1
13463152;13463152;5;9
13468871;13468871;4;22
13479750;13479750;4;39
13481190;13481190;0;1
13482273;13482273;4;2
13521936;13521936;0;1
13527534;13527534;0;3
13537533;13537533;0;1
13547093;13547093;9;34
13553263;13553263;0;1
13562808;13562808;11;8
13564625;13564625;36;328
13568452;13568452;28;78
13571018;13571018;11;52
13572162;13572162;0;1
13572163;13572163;0;1
13572181;13572181;24;102
13573585;13573585;5;3
13574227;13574227;25;56
13575358;13575358;3;15
13584542;13584542;0;1
13629904;13629904;1;3
13630754;13630754;3;3
13632434;13632434;1;6
13633774;13633774;37;55
13633953;13633953;2;3
13641783;13641783;5;9
13646715;13646715;0;1
13653479;13653479;25;339
13654739;13654739;2;7
13658735;13658735;25;83
13661721;13661721;15;25
13675295;13675295;2;7
13679528;13679528;8;33
13683204;13683204;14;66
13690273;13690273;2;5
13694878;13694878;4;8
13708558;13708558;5;8
13722758;13722758;0;1
13723604;13723604;36;460
13723874;13723874;0;1
13724257;13724257;19;15
13724282;13724282;0;1
13726863;13726863;17;8
13732857;13732857;3;4
13736316;13736316;15;26
13752866;13752866;13;13
13752881;13752881;9;32
13756802;13756802;0;2
13767475;13767475;16;17
13772190;13772190;6;15
13781219;13781219;11;22
13798856;13798856;0;1
13802850;13802850;19;68
13805210;13805210;20;53
13812021;13812021;3;7
13813274;13813274;16;39
13834682;13834682;2;4
13857058;13857058;3;8
13862623;13862623;3;10
13864204;13864204;1;2
13869405;13869405;0;1
13872076;13872076;0;1
13875145;13875145;4;11
13887308;13887308;6;3
13906263;13906263;5;21
13907133;13907133;10;17
13921480;13921480;15;33
13922347;13922347;10;5
13926289;13926289;11;42
13926291;13926291;0;1
13930441;13930441;0;1
13932154;13932154;11;42
13933485;13933485;2;4
13936119;13936119;2;2
13939332;13939332;8;19
13940245;13940245;2;2
13945493;13945493;2;3
13955281;13955281;10;9
13959787;13959787;4;6
14000078;14000078;3;4
14010127;14010127;3;3
14012130;14012130;0;2
14012678;14012678;8;10
14019730;14019730;0;2
14021343;14021343;1;2
14030235;14030235;14;11
14033646;14033646;8;13
14034772;14034772;0;1
14040739;14040739;2;3
14054196;14054196;4;8
14059097;14059097;3;2
14061801;14061801;1;2
14062811;14062811;30;56
14062871;14062871;2;4
14071078;14071078;8;6
14088581;14088581;14;36
14088638;14088638;4;4
14089353;14089353;0;1
14092934;14092934;3;13
14097373;14097373;4;5
14099854;14099854;34;464
14099865;14099865;15;18
14103828;14103828;7;7
14104070;14104070;9;62
14105038;14105038;3;2
14115671;14115671;33;42
14123570;14123570;0;1
14123955;14123955;3;3
14125513;14125513;0;1
14125667;14125667;0;1
14127839;14127839;17;37
14128073;14128073;0;1
14133581;14133581;5;2
14138872;14138872;3;4
14145912;14145912;0;1
14146404;14146404;13;22
14147112;14147112;2;12
14148423;14148423;12;3
14158758;14158758;0;2
14163035;14163035;9;7
14175450;14175450;4;5
14177553;14177553;14;14
14204748;14204748;0;1
14214276;14214276;8;44
14215731;14215731;7;12
14231617;14231617;0;2
14238492;14238492;5;9
14238703;14238703;9;29
14238721;14238721;0;1
14239621;14239621;0;1
14241654;14241654;4;4
14245653;14245653;11;89
14253601;14253601;0;1
14255654;14255654;9;11
14256502;14256502;0;1
14265146;14265146;4;5
14316778;14316778;0;1
14323267;14323267;0;1
14323268;14323268;0;1
14327822;14327822;0;1
14328850;14328850;0;1
14338225;14338225;0;1
14342270;14342270;8;5
14342904;14342904;25;90
14344210;14344210;11;6
14350846;14350846;7;25
14353351;14353351;8;19
14353825;14353825;26;145
14355614;14355614;5;3
14362968;14362968;18;114
14363597;14363597;5;26
14375500;14375500;1;3
14376689;14376689;38;156
14377530;14377530;12;29
14379868;14379868;4;36
14397647;14397647;4;6
14402506;14402506;3;3
14413718;14413718;20;20
14422863;14422863;35;16
14424743;14424743;0;2
14427515;14427515;5;14
14427531;14427531;9;17
14431331;14431331;32;314
14432880;14432880;1;2
14435371;14435371;0;1
14435417;14435417;15;70
14445486;14445486;13;22
14445488;14445488;8;22
14457134;14457134;0;1
14458380;14458380;34;202
14463940;14463940;1;8
14480702;14480702;11;14
14482760;14482760;0;1
14483167;14483167;0;1
14485155;14485155;32;68
14490101;14490101;8;10
14490644;14490644;0;1
14495624;14495624;0;2
14504182;14504182;26;18
14504192;14504192;14;23
14504196;14504196;3;8
14504233;14504233;2;3
14504237;14504237;1;2
14505279;14505279;18;41
14508651;14508651;0;1
14514703;14514703;11;9
14542490;14542490;4;5
14543894;14543894;0;1
14544557;14544557;8;10
14559493;14559493;12;22
14561703;14561703;0;2
14564411;14564411;10;30
14565078;14565078;3;2
14573107;14573107;1;4
14575175;14575175;20;21
14580312;14580312;18;76
14580971;14580971;0;1
14587016;14587016;13;30
14588932;14588932;27;81
14589599;14589599;10;22
14590425;14590425;0;1
14592529;14592529;9;16
14592808;14592808;17;69
14593639;14593639;4;3
14593640;14593640;5;27
14610357;14610357;2;5
14610533;14610533;0;1
14624537;14624537;29;91
14625764;14625764;2;6
14626302;14626302;0;1
14635814;14635814;31;67
14635966;14635966;10;3
14645198;14645198;11;31
14648994;14648994;4;41
14652559;14652559;4;2
14662172;14662172;14;6
14663777;14663777;5;5
14664922;14664922;32;121
14664924;14664924;1;2
14670306;14670306;3;5
14670462;14670462;5;4
14671653;14671653;0;1
14674136;14674136;7;16
14678212;14678212;6;4
14684315;14684315;11;25
14686872;14686872;0;1
14688015;14688015;21;82
14689347;14689347;14;13
14690707;14690707;8;27
14694578;14694578;3;6
14694914;14694914;7;11
14694922;14694922;0;1
14698187;14698187;11;58
14699563;14699563;0;1
14702278;14702278;8;16
14705519;14705519;0;1
14711966;14711966;0;1
14719584;14719584;0;1
14727016;14727016;12;13
14730352;14730352;12;7
14731722;14731722;3;3
14732371;14732371;13;12
14750140;14750140;15;115
14765652;14765652;5;5
14765911;14765911;1;4
14781686;14781686;35;1022
14787011;14787011;0;1
14787602;14787602;6;14
14787776;14787776;21;83
14795495;14795495;1;3
14803991;14803991;4;3
14806647;14806647;7;68
14812739;14812739;15;13
14818998;14818998;9;24
14819783;14819783;21;65
14823242;14823242;10;5
14827261;14827261;7;5
14827626;14827626;28;310
14828643;14828643;4;16
14839244;14839244;12;16
14844887;14844887;0;1
14849478;14849478;4;21
14849479;14849479;7;6
14858425;14858425;16;66
14861232;14861232;0;1
14863217;14863217;0;1
14870465;14870465;1;4
14871151;14871151;8;11
14875480;14875480;1;2
14884860;14884860;7;8
14884884;14884884;0;1
14884924;14884924;33;140
14887042;14887042;7;3
14896923;14896923;3;8
14898116;14898116;0;1
14898792;14898792;0;1
14898793;14898793;0;1
14899655;14899655;27;195
14904928;14904928;11;6
14906052;14906052;1;3
14907132;14907132;0;1
14918084;14918084;8;9
14919889;14919889;28;251
14922585;14922585;5;18
14924566;14924566;9;7
14925291;14925291;1;2
14927837;14927837;2;3
14929737;14929737;36;71
14949847;14949847;31;244
14950516;14950516;22;45
14958419;14958419;3;2
14959251;14959251;22;4
14984110;14984110;8;39
14984111;14984111;5;90
14984507;14984507;4;9
14986132;14986132;0;1
14992598;14992598;5;11
14994284;14994284;20;78
14996226;14996226;7;19
14999155;14999155;6;11
15012481;15012481;0;1
15014504;15014504;0;1
15019764;15019764;14;206
15019767;15019767;0;1
15020852;15020852;0;1
15022845;15022845;3;6
15028262;15028262;2;5
15030401;15030401;8;45
15031169;15031169;14;64
15031582;15031582;34;45
15091030;15091030;31;231
15104365;15104365;3;9
15145944;15145944;35;48
15156634;15156634;2;8
15159480;15159480;4;6
15162071;15162071;16;27
15167208;15167208;6;9
15169146;15169146;0;1
15175600;15175600;22;66
15176962;15176962;12;21
15188642;15188642;3;9
15192634;15192634;0;1
15193607;15193607;3;8
15200124;15200124;13;30
15206882;15206882;0;1
15208747;15208747;8;6
15211226;15211226;3;9
15211581;15211581;5;3
15219803;15219803;2;5
15220428;15220428;4;2
15220932;15220932;0;1
15234776;15234776;15;46
15235257;15235257;28;165
15235772;15235772;0;1
15266967;15266967;9;14
15267553;15267553;2;3
15274161;15274161;0;1
15274218;15274218;0;1
15276018;15276018;29;50
15276222;15276222;5;2
15284139;15284139;11;6
15285852;15285852;9;11
15288227;15288227;0;1
15289161;15289161;13;18
15292634;15292634;6;6
15292846;15292846;18;28
15299680;15299680;0;1
15301456;15301456;12;24
15301821;15301821;5;5
15301827;15301827;1;2
15301858;15301858;29;58
15304598;15304598;15;13
15305896;15305896;5;10
15306541;15306541;0;1
15310151;15310151;3;5
15311491;15311491;1;2
15311509;15311509;1;2
15311512;15311512;0;1
15313743;15313743;0;1
15321450;15321450;18;5
15343184;15343184;30;67
15360051;15360051;5;15
15361576;15361576;9;11
15361696;15361696;0;1
15376017;15376017;0;1
15377395;15377395;0;1
15384792;15384792;0;1
15384833;15384833;0;1
15396322;15396322;30;37
15396568;15396568;0;1
15396836;15396836;8;28
15399663;15399663;2;2
15402066;15402066;3;5
15407434;15407434;9;124
15411875;15411875;0;1
15413571;15413571;14;16
15415187;15415187;7;14
15426150;15426150;3;26
15426159;15426159;8;27
15427704;15427704;0;1
15431632;15431632;1;2
15448531;15448531;5;28
15448853;15448853;3;11
15460434;15460434;12;16
15483865;15483865;0;1
15491884;15491884;0;1
15492863;15492863;12;11
15502144;15502144;0;1
15509792;15509792;0;1
15510431;15510431;0;1
15512849;15512849;0;1
15517551;15517551;1;4
15521464;15521464;3;5
15522308;15522308;13;17
15535575;15535575;30;92
15535812;15535812;0;1
15537649;15537649;6;13
15539102;15539102;3;3
15551588;15551588;18;35
15560814;15560814;6;17
15574425;15574425;2;4
15575393;15575393;0;1
15582215;15582215;0;2
15590572;15590572;13;22
15602222;15602222;7;2
15606841;15606841;3;3
15609586;15609586;10;20
15615262;15615262;0;1
15617329;15617329;11;51
15619368;15619368;25;66
15624248;15624248;22;24
15638065;15638065;5;6
15641634;15641634;34;45
15660966;15660966;0;1
15662859;15662859;0;1
15662860;15662860;0;1
15670095;15670095;0;1
15670607;15670607;3;10
15671936;15671936;0;1
15674128;15674128;11;18
15677241;15677241;1;2
15677479;15677479;0;1
15691365;15691365;15;16
15735159;15735159;1;2
15739751;15739751;0;1
15742797;15742797;9;20
15753683;15753683;0;1
15755494;15755494;8;13
15828919;15828919;7;20
15842890;15842890;4;4
15846200;15846200;27;104
15847229;15847229;0;1
15865233;15865233;32;79
15870876;15870876;2;7
15876068;15876068;16;7
15882626;15882626;1;6
15902399;15902399;8;14
15903034;15903034;4;4
15917139;15917139;4;4
15918315;15918315;0;1
15925659;15925659;0;1
15940635;15940635;0;1
15942689;15942689;9;16
15942702;15942702;0;1
15943797;15943797;8;6
15948267;15948267;3;3
15951728;15951728;2;4
15962206;15962206;5;37
15963480;15963480;24;193
15973271;15973271;8;8
15976959;15976959;0;1
15980063;15980063;1;4
15980426;15980426;1;3
15980897;15980897;32;233
15991795;15991795;4;4
16010119;16010119;0;1
16010935;16010935;31;221
16014702;16014702;5;14
16015948;16015948;11;22
16017949;16017949;14;57
16018744;16018744;0;1
16028368;16028368;0;2
16037095;16037095;0;1
16049283;16049283;2;5
16070144;16070144;13;19
16074261;16074261;28;29
16079101;16079101;7;13
16084460;16084460;14;19
16098947;16098947;8;11
16116713;16116713;4;6
16121284;16121284;0;1
16122501;16122501;0;1
16125985;16125985;9;22
16127280;16127280;9;6
16135508;16135508;3;6
16137698;16137698;0;1
16138380;16138380;18;67
16139280;16139280;0;1
16139736;16139736;0;1
16148927;16148927;1;3
16149390;16149390;32;170
16149536;16149536;2;4
16149549;16149549;23;146
16172529;16172529;26;77
16173102;16173102;9;8
16173787;16173787;2;6
16182440;16182440;3;14
16182742;16182742;2;2
16183032;16183032;9;2
16217772;16217772;15;13
16227313;16227313;8;31
16227713;16227713;9;20
16233766;16233766;0;3
16235130;16235130;14;34
16235247;16235247;11;14
16242756;16242756;6;5
16255424;16255424;7;25
16255893;16255893;4;19
16259975;16259975;12;53
16263005;16263005;7;22
16264619;16264619;4;5
16264620;16264620;0;1
16265613;16265613;11;22
16283139;16283139;0;1
16303679;16303679;0;1
16316005;16316005;7;9
16316008;16316008;1;2
16317575;16317575;1;2
16324336;16324336;32;40
16406004;16406004;0;1
16406199;16406199;3;15
16407648;16407648;7;22
16410622;16410622;0;1
16417393;16417393;0;1
16419956;16419956;11;8
16422078;16422078;0;1
16422889;16422889;11;68
16422890;16422890;1;3
16422906;16422906;0;2
16422975;16422975;0;1
16422977;16422977;0;1
16422987;16422987;0;1
16433747;16433747;27;403
16434434;16434434;2;3
16441792;16441792;4;12
16444513;16444513;6;26
16444782;16444782;0;1
16447014;16447014;0;1
16450961;16450961;0;1
16456149;16456149;23;18
16461209;16461209;3;4
16462123;16462123;14;66
16463538;16463538;2;4
16464988;16464988;9;32
16465084;16465084;37;436
16465327;16465327;13;63
16467406;16467406;1;2
16475776;16475776;34;53
16484847;16484847;29;12
16527104;16527104;0;1
16529190;16529190;2;4
16580653;16580653;3;3
16617965;16617965;9;78
16622595;16622595;24;23
16633355;16633355;0;1
16641413;16641413;0;1
16646220;16646220;0;1
16654257;16654257;37;37
16656731;16656731;27;216
16659571;16659571;5;9
16660496;16660496;1;2
16663404;16663404;12;41
16672990;16672990;4;3
16673229;16673229;3;8
16678000;16678000;3;3
16679152;16679152;6;7
16679427;16679427;6;19
16684611;16684611;5;10
16693454;16693454;5;21
16700145;16700145;0;1
16700836;16700836;7;23
16710468;16710468;2;3
16710469;16710469;1;2
16715108;16715108;5;29
16721923;16721923;2;10
16722908;16722908;6;20
16724842;16724842;7;6
16732022;16732022;0;1
16733474;16733474;5;10
16736065;16736065;31;513
16738084;16738084;0;1
16738981;16738981;15;20
16740490;16740490;3;2
16742524;16742524;25;40
16742530;16742530;0;1
16751257;16751257;5;4
16752146;16752146;11;20
16753408;16753408;0;1
16755141;16755141;3;9
16765950;16765950;0;2
16771499;16771499;14;14
16785271;16785271;50;292
16790460;16790460;30;1421
16852679;16852679;0;1
16853042;16853042;0;1
16855486;16855486;0;1
16865293;16865293;0;1
16879354;16879354;0;1
16891052;16891052;0;1
16901713;16901713;0;1
16902731;16902731;0;1
16918589;16918589;2;4
16920967;16920967;0;1
16923440;16923440;10;29
16934131;16934131;8;29
16935501;16935501;12;34
16939257;16939257;3;7
16944625;16944625;20;28
16945454;16945454;11;10
16946425;16946425;33;132
16956900;16956900;5;28
16958514;16958514;11;23
16967129;16967129;3;2
16967600;16967600;0;2
16974609;16974609;10;9
16984459;16984459;2;2
16987953;16987953;3;4
16987964;16987964;3;4
16988697;16988697;0;1
16998724;16998724;5;5
16999504;16999504;9;8
17001413;17001413;0;1
17027549;17027549;1;6
17031404;17031404;6;15
17032420;17032420;5;44
17038577;17038577;28;106
17043024;17043024;0;1
17043156;17043156;4;5
17048595;17048595;0;1
17057909;17057909;1;2
17064508;17064508;17;13
17074802;17074802;2;5
17075322;17075322;1;2
17092166;17092166;9;22
17098930;17098930;36;87
17101801;17101801;0;1
17101871;17101871;8;8
17109074;17109074;0;1
17113343;17113343;7;8
17115721;17115721;19;113
17121456;17121456;0;2
17140912;17140912;7;29
17149726;17149726;37;346
17153623;17153623;4;2
17154175;17154175;27;56
17158296;17158296;2;4
17158297;17158297;0;1
17159155;17159155;7;23
17160269;17160269;3;6
17161194;17161194;3;5
17167358;17167358;0;1
17169857;17169857;0;1
17171739;17171739;14;84
17171740;17171740;2;4
17171742;17171742;0;1
17174837;17174837;4;8
17178797;17178797;0;1
17183471;17183471;1;7
17185739;17185739;5;16
17188000;17188000;24;27
17189396;17189396;17;8
17189545;17189545;0;1
17203657;17203657;0;2
17204384;17204384;4;2
17210212;17210212;12;17
17210313;17210313;2;3
17212576;17212576;17;52
17227538;17227538;0;1
17227940;17227940;24;285
17228945;17228945;4;6
17234607;17234607;2;3
17238365;17238365;0;1
17241031;17241031;19;101
17244408;17244408;6;10
17272962;17272962;19;29
17275643;17275643;0;1
17285531;17285531;15;17
17297274;17297274;36;188
17306534;17306534;0;2
17318156;17318156;7;19
17351435;17351435;2;5
17352273;17352273;1;3
17352649;17352649;2;4
17358184;17358184;1;2
17358287;17358287;14;39
17364604;17364604;1;3
17367220;17367220;10;53
17369584;17369584;10;37
17373106;17373106;1;4
17373756;17373756;3;7
17386871;17386871;24;36
17395891;17395891;0;3
17413005;17413005;5;31
17418774;17418774;1;3
17419644;17419644;38;27
17434944;17434944;25;26
17441448;17441448;4;6
17445565;17445565;37;373
17446849;17446849;2;5
17448233;17448233;10;35
17449580;17449580;0;1
17457260;17457260;26;97
17459575;17459575;6;7
17463395;17463395;3;7
17463965;17463965;0;1
17465461;17465461;25;12
17465463;17465463;7;66
17488552;17488552;2;3
17491567;17491567;24;30
17511724;17511724;27;17
17511725;17511725;6;31
17511923;17511923;1;3
17515236;17515236;2;2
17525442;17525442;6;2
17530402;17530402;30;136
17535115;17535115;22;41
17537446;17537446;0;1
17541412;17541412;9;42
17544404;17544404;4;6
17547458;17547458;22;14
17554732;17554732;10;68
17560622;17560622;2;8
17562476;17562476;0;1
17565545;17565545;22;38
17565592;17565592;0;1
17572111;17572111;9;61
17577368;17577368;9;12
17579921;17579921;0;2
17583861;17583861;12;38
17584978;17584978;9;8
17594612;17594612;6;2
17595161;17595161;0;1
17595770;17595770;23;45
17600695;17600695;23;60
17607825;17607825;9;9
17614248;17614248;0;1
17617877;17617877;38;1123
17619780;17619780;13;13
17627569;17627569;16;136
17629387;17629387;7;13
17672705;17672705;16;9
17682363;17682363;0;1
17682752;17682752;3;8
17685074;17685074;0;1
17685302;17685302;0;1
17709977;17709977;0;1
17711233;17711233;0;1
17711844;17711844;0;1
17712195;17712195;0;1
17712936;17712936;0;1
17713848;17713848;0;1
17714075;17714075;0;1
17714913;17714913;0;1
17716823;17716823;0;1
17718032;17718032;0;1
17719252;17719252;0;1
17727839;17727839;28;56
17736457;17736457;21;15
17736543;17736543;0;2
17755294;17755294;26;67
17755427;17755427;33;208
17762826;17762826;0;1
17766749;17766749;6;96
17766902;17766902;8;25
17769553;17769553;0;2
17793217;17793217;37;462
17821178;17821178;21;23
17823600;17823600;0;1
17827953;17827953;35;42
17830245;17830245;29;64
17842665;17842665;19;55
17842669;17842669;0;1
17878615;17878615;4;5
17883331;17883331;6;12
17889001;17889001;19;71
17895960;17895960;0;1
17897297;17897297;8;4
17898192;17898192;0;1
17938888;17938888;14;15
17938892;17938892;3;4
17938920;17938920;0;1
17944296;17944296;7;10
17949669;17949669;6;5
17951333;17951333;3;6
17951632;17951632;5;25
17952062;17952062;0;1
17959621;17959621;37;85
17965018;17965018;0;1
17978134;17978134;0;1
17978437;17978437;1;2
17991396;17991396;8;4
17997554;17997554;3;2
18001590;18001590;12;37
18007784;18007784;12;40
18010434;18010434;14;50
18014846;18014846;5;10
18027872;18027872;13;27
18027875;18027875;7;8
18028259;18028259;12;41
18031572;18031572;0;1
18032297;18032297;0;2
18035262;18035262;19;60
18039385;18039385;23;62
18050218;18050218;14;34
18055447;18055447;0;2
18055553;18055553;7;31
18067691;18067691;5;4
18068275;18068275;4;2
18070677;18070677;1;4
18084721;18084721;35;28
18085355;18085355;34;41
18085357;18085357;0;1
18113178;18113178;0;1
18113209;18113209;29;92
18113228;18113228;0;1
18114328;18114328;3;7
18132808;18132808;18;25
18137909;18137909;1;4
18139037;18139037;2;2
18149816;18149816;2;9
18151967;18151967;8;14
18155775;18155775;2;3
18159456;18159456;0;1
18159571;18159571;23;32
18160085;18160085;0;1
18163179;18163179;0;2
18169484;18169484;30;236
18174361;18174361;2;5
18182511;18182511;11;25
18186617;18186617;10;12
18189425;18189425;0;1
18190565;18190565;4;30
18195433;18195433;2;9
18198052;18198052;11;10
18212390;18212390;0;1
18215962;18215962;0;1
18226948;18226948;11;3
18227778;18227778;8;12
18230433;18230433;14;7
18239509;18239509;10;9
18240709;18240709;1;2
18245878;18245878;0;1
18246934;18246934;31;40
18247575;18247575;31;471
18248870;18248870;0;1
18249931;18249931;27;35
18249943;18249943;0;1
18250516;18250516;0;1
18250749;18250749;3;5
18254052;18254052;7;4
18263646;18263646;32;344
18264244;18264244;8;53
18280043;18280043;8;7
18283869;18283869;31;648
18285114;18285114;5;6
18291040;18291040;0;1
18299132;18299132;9;34
18312384;18312384;19;32
18320830;18320830;19;26
18399198;18399198;16;5
18417819;18417819;0;1
18425939;18425939;0;1
18426059;18426059;18;64
18437713;18437713;0;1
18440987;18440987;0;1
18467459;18467459;0;1
18470401;18470401;7;4
18471020;18471020;17;71
18471028;18471028;0;2
18471040;18471040;0;1
18474070;18474070;0;1
18475178;18475178;8;7
18477074;18477074;9;20
18485494;18485494;31;33
18489010;18489010;14;35
18497196;18497196;0;1
18506345;18506345;0;2
18506479;18506479;16;33
18510420;18510420;32;256
18519710;18519710;0;1
18522156;18522156;11;20
18524252;18524252;7;18
18526275;18526275;0;1
18533772;18533772;1;2
18533773;18533773;6;32
18537235;18537235;1;2
18560394;18560394;0;1
18568906;18568906;0;1
18591153;18591153;0;1
18591270;18591270;0;1
18598125;18598125;0;1
18599381;18599381;0;1
18630306;18630306;0;1
18679268;18679268;5;2
18681426;18681426;33;329
18681624;18681624;12;37
18681637;18681637;0;1
18683292;18683292;10;15
18686534;18686534;9;17
18691057;18691057;18;70
18691328;18691328;0;1
18693336;18693336;31;186
18695174;18695174;3;8
18700017;18700017;3;7
18712995;18712995;11;21
18713389;18713389;8;13
18714828;18714828;8;4
18722504;18722504;5;2
18729229;18729229;22;46
18732333;18732333;0;1
18734130;18734130;3;7
18740687;18740687;30;116
18740714;18740714;6;5
18740725;18740725;1;2
18741828;18741828;9;31
18742231;18742231;12;33
18746051;18746051;13;24
18758285;18758285;5;11
18766918;18766918;4;9
18766970;18766970;7;24
18769302;18769302;0;1
18770280;18770280;3;14
18777971;18777971;8;7
18779739;18779739;0;1
18792931;18792931;0;1
18800094;18800094;5;9
18801581;18801581;0;1
18802954;18802954;19;34
18808891;18808891;6;22
18809162;18809162;0;2
18812875;18812875;3;7
18812939;18812939;2;5
18818921;18818921;0;1
18822305;18822305;0;2
18822399;18822399;0;4
18831054;18831054;13;34
18838791;18838791;0;1
18839591;18839591;8;19
18853759;18853759;7;27
18891002;18891002;6;14
18892156;18892156;12;11
18894184;18894184;3;2
18905971;18905971;0;1
18906413;18906413;7;13
18906888;18906888;0;1
18907879;18907879;27;114
18917752;18917752;4;4
18918547;18918547;28;26
18938180;18938180;7;7
18940863;18940863;20;116
19022462;19022462;12;30
19027980;19027980;10;20
19028818;19028818;11;11
19059815;19059815;5;9
19060497;19060497;3;11
19065330;19065330;4;3
19071224;19071224;2;4
19075980;19075980;0;1
19077626;19077626;14;10
19077757;19077757;7;2
19091222;19091222;5;16
19094359;19094359;2;4
19098049;19098049;14;32
19108296;19108296;3;2
19108298;19108298;0;1
19109810;19109810;8;7
19110126;19110126;2;4
19120613;19120613;5;15
19134354;19134354;9;9
19135589;19135589;12;3
19137121;19137121;4;7
19148639;19148639;0;1
19152551;19152551;5;8
19153897;19153897;0;1
19159358;19159358;9;51
19161460;19161460;0;1
19162345;19162345;12;13
19164304;19164304;37;526
19164605;19164605;6;9
19168562;19168562;11;5
19173519;19173519;5;3
19181122;19181122;33;95
19193213;19193213;13;35
19193217;19193217;4;7
19195653;19195653;10;35
19212238;19212238;2;4
19217694;19217694;37;77
19218084;19218084;0;1
19220647;19220647;11;22
19224191;19224191;5;16
19226397;19226397;4;6
19226812;19226812;9;26
19228636;19228636;16;33
19232071;19232071;8;7
19232354;19232354;10;12
19232373;19232373;0;1
19233919;19233919;4;4
19237241;19237241;0;1
19237255;19237255;0;1
19239837;19239837;9;17
19264909;19264909;0;1
19266332;19266332;6;9
19268935;19268935;5;4
19274051;19274051;13;34
19275603;19275603;1;2
19275611;19275611;0;1
19281953;19281953;0;1
19289737;19289737;0;1
19303524;19303524;0;1
19303875;19303875;0;2
19305747;19305747;21;32
19306998;19306998;1;3
19318569;19318569;4;5
19325202;19325202;13;14
19331065;19331065;13;17
19371577;19371577;0;1
19396279;19396279;11;14
19399675;19399675;14;324
19408106;19408106;0;1
19408281;19408281;2;4
19414632;19414632;12;6
19421371;19421371;5;5
19427083;19427083;29;77
19440703;19440703;0;1
19465091;19465091;0;1
19466438;19466438;0;1
19467957;19467957;16;24
19472358;19472358;7;17
19481595;19481595;0;1
19498957;19498957;6;15
19499002;19499002;4;3
19499493;19499493;27;28
19521845;19521845;3;5
19529628;19529628;29;168
19539314;19539314;0;1
19548792;19548792;1;4
19564853;19564853;0;1
19566764;19566764;0;1
19567479;19567479;0;1
19568231;19568231;0;1
19569861;19569861;0;1
19570249;19570249;0;1
19575329;19575329;0;1
19599023;19599023;0;1
19610686;19610686;15;137
19621460;19621460;0;1
19624665;19624665;20;40
19626112;19626112;7;9
19638275;19638275;4;3
19640469;19640469;0;1
19644017;19644017;0;1
19649203;19649203;0;1
19657749;19657749;5;10
19661544;19661544;8;20
19662611;19662611;5;17
19667791;19667791;11;21
19668312;19668312;1;7
19668801;19668801;1;2
19681603;19681603;25;148
